sent,Word,Tag
sent: 4616,marathon,O
sent: 4616,.,O
sent: 4616,#WhereIsRahul,O
sent: 4616,@AAPlogical,O
sent: 4616,@bharat_builder,O
sent: 4617,@SahiDisha,O
sent: 4617,aaj,O
sent: 4617,to,O
sent: 4617,soch,O
sent: 4617,bhi,O
sent: 4617,nahi,O
sent: 4617,PA,O
sent: 4617,raha,O
sent: 4617,k,O
sent: 4617,rat,O
sent: 4617,ko,O
sent: 4617,party,O
sent: 4617,mai,O
sent: 4617,#WI,O
sent: 4617,wale,O
sent: 4617,kya,O
sent: 4617,karege,O
sent: 4617,..,O
sent: 4617,@bloggeray26,O
sent: 4618,RT,O
sent: 4618,@NakuulMehta,O
sent: 4618,:,O
sent: 4618,Raina,B-PERSON
sent: 4618,tu,O
sent: 4618,..,O
sent: 4618,Hai,O
sent: 4618,Jaisa,O
sent: 4618,Tu,O
sent: 4618,..,O
sent: 4618,Thoda,O
sent: 4618,sa,O
sent: 4618,dard,O
sent: 4618,tu,O
sent: 4618,..,O
sent: 4618,Thoda,O
sent: 4618,sakun,O
sent: 4618,!,O
sent: 4618,@prasoonjoshi_,O
sent: 4618,really,O
sent: 4618,gets,O
sent: 4618,@ImRaina,O
sent: 4618,#IndvsBan,O
sent: 4618,#Delhi6,O
sent: 4618,https://t,O
sent: 4618,.,O
sent: 4619,Vijay,B-PERSON
sent: 4619,Mallya,I-PERSON
sent: 4619,ke,O
sent: 4619,bure,O
sent: 4619,karmoon,O
sent: 4619,ki,O
sent: 4619,sazaa,O
sent: 4619,mil,O
sent: 4619,rahi,O
sent: 4619,hai,O
sent: 4619,RCB,B-ORGANISATION
sent: 4619,ko,O
sent: 4619,...,O
sent: 4619,*,O
sent: 4619,kuch,O
sent: 4619,log,O
sent: 4619,aisa,O
sent: 4619,kehte,O
sent: 4619,hain,O
sent: 4619,*,O
sent: 4620,@paglapur,O
sent: 4620,bahut,O
sent: 4620,hi,O
sent: 4620,ghinona,O
sent: 4620,tha,O
sent: 4620,yeh,O
sent: 4620,!!,O
sent: 4620,:P,O
sent: 4621,RT,O
sent: 4621,@PMOIndia,O
sent: 4621,:,O
sent: 4621,The,O
sent: 4621,work,O
sent: 4621,of,O
sent: 4621,the,O
sent: 4621,banking,O
sent: 4621,sector,O
sent: 4621,in,O
sent: 4621,Jan,B-ORGANISATION
sent: 4621,Dhan,I-ORGANISATION
sent: 4621,Yojana,I-ORGANISATION
sent: 4621,is,O
sent: 4621,immense,O
sent: 4621,:,O
sent: 4621,PM,O
sent: 4621,@narendramodi,O
sent: 4622,@its_ayeshaa,O
sent: 4622,@MaskedSRKFan,O
sent: 4622,@Sadiatistic,O
sent: 4622,mein,O
sent: 4622,toh,O
sent: 4622,twitter,B-ORGANISATION
sent: 4622,pe,O
sent: 4622,hi,O
sent: 4622,tweet,O
sent: 4622,raha,O
sent: 4622,hun,O
sent: 4623,@Clawalpha,O
sent: 4623,@the_master_gogo,O
sent: 4623,@nandu_maharaj,O
sent: 4623,@officialsukhbir,O
sent: 4623,acha,O
sent: 4623,ice,O
sent: 4623,hi,O
sent: 4623,mangwa,O
sent: 4623,le,O
sent: 4623,it,O
sent: 4623,will,O
sent: 4623,give,O
sent: 4623,ya,O
sent: 4623,relief,O
sent: 4623,on,O
sent: 4623,ur,O
sent: 4623,face,O
sent: 4623,#SummerInTheCity,O
sent: 4624,@SrBachchan,O
sent: 4624,aap,O
sent: 4624,hamesha,O
sent: 4624,university,O
sent: 4624,ke,O
sent: 4624,bahar,O
sent: 4624,ke,O
sent: 4624,halat,O
sent: 4624,se,O
sent: 4624,rubaru,O
sent: 4624,karwate,O
sent: 4624,hain,O
sent: 4624,",",O
sent: 4624,university,O
sent: 4624,ke,O
sent: 4624,bheetar,O
sent: 4624,bhi,O
sent: 4624,Jana,O
sent: 4624,hota,O
sent: 4624,tha,O
sent: 4624,?,O
sent: 4625,Aa,O
sent: 4625,gayi,O
sent: 4625,#Congress,O
sent: 4625,apni,O
sent: 4625,aukaat,O
sent: 4625,pe,O
sent: 4625,.,O
sent: 4625,Congress,B-ORGANISATION
sent: 4625,is,O
sent: 4625,going,O
sent: 4625,to,O
sent: 4625,disrupt,O
sent: 4625,#RailBudget2015,O
sent: 4625,!!,O
sent: 4625,#SureshPrabhu,O
sent: 4626,RT,O
sent: 4626,@ggiittiikkaa,O
sent: 4626,:,O
sent: 4626,Scindia,B-PERSON
sent: 4626,:,O
sent: 4626,Soniaji,B-PERSON
sent: 4626,ka,O
sent: 4626,naam,O
sent: 4626,sunte,O
sent: 4626,hi,O
sent: 4626,darr,O
sent: 4626,jate,O
sent: 4626,hain,O
sent: 4626,.,O
sent: 4626,Sherni,O
sent: 4626,hai,O
sent: 4626,ye,O
sent: 4626,sherni,O
sent: 4626,Unka,O
sent: 4626,hi,O
sent: 4626,khauf,O
sent: 4626,hai,O
sent: 4626,jo,O
sent: 4626,naam,O
sent: 4626,sunte,O
sent: 4626,hi,O
sent: 4626,Congi,B-ORGANISATION
sent: 4626,choohe,O
sent: 4626,u,O
sent: 4627,@jana9999,O
sent: 4627,super,O
sent: 4627,actor,O
sent: 4627,kada,B-PERSON
sent: 4627,lekapote,I-PERSON
sent: 4627,interview,O
sent: 4627,antha,O
sent: 4627,la,O
sent: 4627,ela,O
sent: 4627,act,O
sent: 4627,chestadu,O
sent: 4628,Woh,O
sent: 4628,Karachi,B-PLACE
sent: 4628,mein,O
sent: 4628,pataake,O
sent: 4628,nai,O
sent: 4628,phod,O
sent: 4628,sakte,O
sent: 4628,...,O
sent: 4628,par,O
sent: 4628,hum,O
sent: 4628,to,O
sent: 4628,Karachi,B-PLACE
sent: 4628,bakery,O
sent: 4628,ke,O
sent: 4628,fruit,O
sent: 4628,biscuits,O
sent: 4628,khaa,O
sent: 4628,hi,O
sent: 4628,sakte,O
sent: 4628,hain,O
sent: 4628,...,O
sent: 4628,haha,O
sent: 4628,#IndvsPak,O
sent: 4628,#CantBeatIndia,O
sent: 4629,@mashkoor_zaidi,O
sent: 4629,sir,O
sent: 4629,i,O
sent: 4629,copied,O
sent: 4629,that,O
sent: 4629,from,O
sent: 4629,rekhta,B-PERSON
sent: 4629,!!,O
sent: 4629,Hope,O
sent: 4629,you,O
sent: 4629,could,O
sent: 4629,guide,O
sent: 4629,them,O
sent: 4629,too,O
sent: 4629,!!,O
sent: 4629,@rekhta,O
sent: 4629,kindly,O
sent: 4629,change,O
sent: 4629,uski,O
sent: 4629,to,O
sent: 4629,teri,O
sent: 4629,https://t.co/YyVDA0H6fP,O
sent: 4630,RT,O
sent: 4630,@INCIndia,O
sent: 4630,:,O
sent: 4630,Watch,O
sent: 4630,recording,O
sent: 4630,of,O
sent: 4630,@ghulamnazad's,O
sent: 4630,speech,O
sent: 4630,in,O
sent: 4630,Rajya,B-ORGANISATION
sent: 4630,Sabha,I-ORGANISATION
sent: 4630,",",O
sent: 4630,today,O
sent: 4630,:,O
sent: 4630,https://t.co/jk8C2HRuQJ,O
sent: 4631,RT,O
sent: 4631,AAP_Najafgarh,B-ORGANISATION
sent: 4631,"""",O
sent: 4631,RT,O
sent: 4631,AAPInNews,O
sent: 4631,:,O
sent: 4631,When,O
sent: 4631,DDCA,B-ORGANISATION
sent: 4631,lowered,O
sent: 4631,the,O
sent: 4631,bar,O
sent: 4631,:,O
sent: 4631,'''',O
sent: 4631,1000,O
sent: 4631,bottles,O
sent: 4631,broke,O
sent: 4631,liquor,O
sent: 4631,supplied,O
sent: 4631,to,O
sent: 4631,police,O
sent: 4631,'''',O
sent: 4631,https://t.co/Wo3yyJrBgr,O
sent: 4631,"""",O
sent: 4632,@NottThatRavish,O
sent: 4632,aap,O
sent: 4632,kya,O
sent: 4632,kar,O
sent: 4632,rahe,O
sent: 4632,hain,O
sent: 4632,???,O
sent: 4632,Kuch,O
sent: 4632,to,O
sent: 4632,kariye,O
sent: 4633,@rajnikanttiwa10,O
sent: 4633,@shalu_sk,O
sent: 4633,kuch,O
sent: 4633,dino,O
sent: 4633,baad,O
sent: 4633,honth,O
sent: 4633,hilane,O
sent: 4633,ki,O
sent: 4633,bhi,O
sent: 4633,jaroorat,O
sent: 4633,nahi,O
sent: 4633,padegi,O
sent: 4633,.,O
sent: 4633,Zee,B-ORGANISATION
sent: 4633,news,I-ORGANISATION
sent: 4633,modiji,B-PERSON
sent: 4633,ki,O
sent: 4633,man,O
sent: 4633,ki,O
sent: 4633,baat,O
sent: 4633,samajh,O
sent: 4633,lega,O
sent: 4633,bina,O
sent: 4633,bole,O
sent: 4633,.,O
sent: 4634,@tehseenp,O
sent: 4634,Rahul,B-PERSON
sent: 4634,gandhi,I-PERSON
sent: 4634,Parliament,O
sent: 4634,main,O
sent: 4634,sone,O
sent: 4634,say,O
sent: 4634,achha,O
sent: 4634,ghar,O
sent: 4634,main,O
sent: 4634,so,O
sent: 4634,jaaun,O
sent: 4634,#RahulOnLeave,O
sent: 4635,RT,O
sent: 4635,@RanaAyyub,O
sent: 4635,:,O
sent: 4635,Hum,O
sent: 4635,saath,O
sent: 4635,saath,O
sent: 4635,hain,O
sent: 4635,#AugustaWestland,O
sent: 4635,https://t.co/ziv5JNgnDA,O
sent: 4636,@Ach_Balkrishna,O
sent: 4636,Sirji,O
sent: 4636,",",O
sent: 4636,Main,O
sent: 4636,aapse,O
sent: 4636,judna,O
sent: 4636,chahta,O
sent: 4636,hoon,O
sent: 4636,..,O
sent: 4636,koi,O
sent: 4636,achcha,O
sent: 4636,Ayurvedic,O
sent: 4636,product,O
sent: 4636,banana,O
sent: 4636,chahta,O
sent: 4636,hoon,O
sent: 4636,.,O
sent: 4636,Kripya,O
sent: 4636,mera,O
sent: 4636,marg,O
sent: 4636,darshan,O
sent: 4636,karein,O
sent: 4636,.,O
sent: 4637,RT,O
sent: 4637,@DhuanDhari,O
sent: 4637,:,O
sent: 4637,"""",O
sent: 4637,GATE,O
sent: 4637,band,O
sent: 4637,kar,O
sent: 4637,warna,O
sent: 4637,CAT,O
sent: 4637,aa,O
sent: 4637,jayegi,O
sent: 4637,.,O
sent: 4637,"""",O
sent: 4637,"""",O
sent: 4637,Haan,O
sent: 4637,",",O
sent: 4637,wo,O
sent: 4637,IIT,B-ORGANISATION
sent: 4637,pehle,O
sent: 4637,bhi,O
sent: 4637,",",O
sent: 4637,abki,O
sent: 4637,baar,O
sent: 4637,AIEEE,O
sent: 4637,to,O
sent: 4637,ghusne,O
sent: 4637,MAT,O
sent: 4637,dena,O
sent: 4637,.,O
sent: 4637,"""",O
sent: 4638,@RoflGandhi_,O
sent: 4638,itna,O
sent: 4638,hone,O
sent: 4638,ke,O
sent: 4638,baad,O
sent: 4638,bhi,O
sent: 4638,airtel,B-ORGANISATION
sent: 4638,se,O
sent: 4638,port,O
sent: 4638,kyu,O
sent: 4638,nahi,O
sent: 4638,kar,O
sent: 4638,lete,O
sent: 4638,dada,O
sent: 4638,??,O
sent: 4638,Idea,B-ORGANISATION
sent: 4638,ka,O
sent: 4638,ad,O
sent: 4638,ab,O
sent: 4638,abhishek,B-PERSON
sent: 4638,bachchan,I-PERSON
sent: 4638,nahi,O
sent: 4638,kar,O
sent: 4638,raha,O
sent: 4638,..!!,O
sent: 4639,1100,O
sent: 4639,yrs,O
sent: 4639,old,O
sent: 4639,Bhagwan,O
sent: 4639,Brahma,B-PERSON
sent: 4639,from,O
sent: 4639,Cambodia,B-PLACE
sent: 4639,.,O
sent: 4639,Combodia,B-PLACE
sent: 4639,was,O
sent: 4639,also,O
sent: 4639,a,O
sent: 4639,prominent,O
sent: 4639,#IndianizedKingdoms,O
sent: 4639,.,O
sent: 4639,#HinduismAbroad,O
sent: 4639,https://t.co/jCJBDOdqsU,O
sent: 4640,RT,O
sent: 4640,@sarvjot19972,O
sent: 4640,:,O
sent: 4640,#MSGmissionHumanity,O
sent: 4640,guru,O
sent: 4640,ji,O
sent: 4640,passion,O
sent: 4640,again,O
sent: 4640,help,O
sent: 4640,people,O
sent: 4641,',O
sent: 4641,Ghar,O
sent: 4641,wapsi,O
sent: 4641,',O
sent: 4641,of,O
sent: 4641,world,O
sent: 4641,cup,O
sent: 4641,#CWC15Final,O
sent: 4641,#Australia,O
sent: 4642,@ArvindKejriwal,O
sent: 4642,@SirJadeja,O
sent: 4642,aapka,O
sent: 4642,kam,O
sent: 4642,hai,O
sent: 4642,cricket,O
sent: 4642,khlna,O
sent: 4642,cricket,O
sent: 4642,kheliye,O
sent: 4642,agr,O
sent: 4642,aapko,O
sent: 4642,politician,O
sent: 4642,ki,O
sent: 4642,trah,O
sent: 4642,tweet,O
sent: 4642,krna,O
sent: 4642,hai,O
sent: 4642,to,O
sent: 4642,pahle,O
sent: 4642,politics,O
sent: 4642,me,O
sent: 4642,aaiye,O
sent: 4643,RT,O
sent: 4643,AAP_Najafgarh,B-ORGANISATION
sent: 4643,"""",O
sent: 4643,RT,O
sent: 4643,INarendra7,O
sent: 4643,:,O
sent: 4643,.,O
sent: 4643,ArvindKejriwal,B-PERSON
sent: 4643,on,O
sent: 4643,the,O
sent: 4643,Stage,O
sent: 4643,#HopeOfPunjabKejriwal,O
sent: 4643,AamAadmiParty,O
sent: 4643,https://t.co/Ah8vFrenfE,O
sent: 4643,"""",O
sent: 4644,RT,O
sent: 4644,@AskAnshul,O
sent: 4644,:,O
sent: 4644,look,O
sent: 4644,Audience,O
sent: 4644,applauds,O
sent: 4644,when,O
sent: 4644,Pak,B-PLACE
sent: 4644,call,O
sent: 4644,Hindu,O
sent: 4644,Kutta,O
sent: 4644,n,O
sent: 4644,@SitaramYechury,O
sent: 4644,sees,O
sent: 4644,nothing,O
sent: 4644,wrong,O
sent: 4644,in,O
sent: 4644,chanting,O
sent: 4644,Pakistan,B-PLACE
sent: 4644,Zindabad,O
sent: 4644,https,O
sent: 4644,:/,O
sent: 4645,*,O
sent: 4645,Kohli,B-PERSON
sent: 4645,and,O
sent: 4645,Dhawan,B-PERSON
sent: 4645,crying,O
sent: 4645,*,O
sent: 4645,Dhoni,B-PERSON
sent: 4645,:,O
sent: 4645,Kya,O
sent: 4645,hua,O
sent: 4645,?,O
sent: 4645,Kohli,B-PERSON
sent: 4645,:,O
sent: 4645,Yaar,O
sent: 4645,we,O
sent: 4645,just,O
sent: 4645,asked,O
sent: 4645,Raina's,B-PERSON
sent: 4645,saalis,O
sent: 4645,to,O
sent: 4645,return,O
sent: 4645,shoes,O
sent: 4645,.,O
sent: 4645,They,O
sent: 4645,said,O
sent: 4645,#WontGiveItBack,O
sent: 4646,@Muzammalafzal,O
sent: 4646,Pardesiaa,O
sent: 4646,eid,O
sent: 4646,ty,O
sent: 4646,jaa,O
sent: 4646,ryan,O
sent: 4646,ghar,O
sent: 4646,??,O
sent: 4646,@NabeelFaryal,O
sent: 4647,Aaj,O
sent: 4647,hi,O
sent: 4647,school,O
sent: 4647,khula,O
sent: 4647,aur,O
sent: 4647,shahjade,O
sent: 4647,saab,O
sent: 4647,gayab,O
sent: 4647,....,O
sent: 4647,bhai,O
sent: 4647,gazab,O
sent: 4647,student,O
sent: 4647,hai,O
sent: 4647,.,O
sent: 4647,#RahulOnLeave,O
sent: 4648,RT,O
sent: 4648,@arshi_yasin,O
sent: 4648,:,O
sent: 4648,These,O
sent: 4648,are,O
sent: 4648,not,O
sent: 4648,dead,O
sent: 4648,bodies,O
sent: 4648,",",O
sent: 4648,they,O
sent: 4648,are,O
sent: 4648,our,O
sent: 4648,living,O
sent: 4648,farmers,O
sent: 4648,.,O
sent: 4648,These,O
sent: 4648,are,O
sent: 4648,farmers,O
sent: 4648,protesting,O
sent: 4648,at,O
sent: 4648,Nashik,B-PLACE
sent: 4648,",",O
sent: 4648,Maharashtra,B-PLACE
sent: 4648,.,O
sent: 4648,https://t.co/,O
sent: 4649,#WhereIsRahul,O
sent: 4649,trending,O
sent: 4649,@1,O
sent: 4649,Rahul-Accha,O
sent: 4649,ji,O
sent: 4649,aaj,O
sent: 4649,meri,O
sent: 4649,badi,O
sent: 4649,yaad,O
sent: 4649,aa,O
sent: 4649,rahi,O
sent: 4649,hai,O
sent: 4649,...,O
sent: 4649,Election,O
sent: 4649,k,O
sent: 4649,time,O
sent: 4649,to,O
sent: 4649,Rahul,B-PERSON
sent: 4649,ne,O
sent: 4649,khayi,O
sent: 4649,CandyBar,O
sent: 4649,abki,O
sent: 4649,baar,O
sent: 4649,ModiSarkar,B-ORGANISATION
sent: 4649,..,O
sent: 4650,@P2makodo,O
sent: 4650,btw,O
sent: 4650,ye,O
sent: 4650,aunty,O
sent: 4650,kon,O
sent: 4650,hai,O
sent: 4650,?,O
sent: 4651,Teacher,O
sent: 4651,:,O
sent: 4651,Pakistan,B-PLACE
sent: 4651,will,O
sent: 4651,win,O
sent: 4651,15th,O
sent: 4651,Feb,O
sent: 4651,match,O
sent: 4651,.,O
sent: 4651,Which,O
sent: 4651,tense,O
sent: 4651,it,O
sent: 4651,is,O
sent: 4651,?,O
sent: 4651,Pakistani,O
sent: 4651,Child,O
sent: 4651,:,O
sent: 4651,Future,O
sent: 4651,Impossible,O
sent: 4651,Tense,O
sent: 4651,#IndWins,O
sent: 4651,#RIPEnglish,O
sent: 4651,#Indians,O
sent: 4652,#RahulOnLeave,O
sent: 4652,he,O
sent: 4652,is,O
sent: 4652,preparing,O
sent: 4652,for,O
sent: 4652,2019,O
sent: 4652,.,O
sent: 4652,leher,O
sent: 4652,ke,O
sent: 4652,baad,O
sent: 4652,bunda,O
sent: 4652,bandi,O
sent: 4652,Apki,O
sent: 4652,baar,O
sent: 4652,Rahul,B-PERSON
sent: 4652,gandhi,I-PERSON
sent: 4652,.,O
sent: 4652,ws,O
sent: 4652,modiji,B-PERSON
sent: 4652,ki,O
sent: 4652,man,O
sent: 4652,ki,O
sent: 4652,baat,O
sent: 4652,samajh,O
sent: 4652,lega,O
sent: 4652,bina,O
sent: 4652,bole,O
sent: 4652,.,O
sent: 4653,now,O
sent: 4653,we,O
sent: 4653,can,O
sent: 4653,say,O
sent: 4653,strong,O
sent: 4653,..,O
sent: 4653,#WontGiveItBack,O
sent: 4653,ab,O
sent: 4653,bi,O
sent: 4653,nahi,O
sent: 4653,phodenke,O
sent: 4653,yaar,O
sent: 4653,....,O
sent: 4653,#IndvsPak,O
sent: 4653,#CWC15,O
sent: 4653,@ICC,O
sent: 4654,@Gurmeetramrahim,O
sent: 4654,thank,O
sent: 4654,u,O
sent: 4654,sweeet,O
sent: 4654,sweeeet,O
sent: 4654,papa,O
sent: 4654,ji,O
sent: 4655,@aditiraohydari,O
sent: 4655,@NimratOfficial,O
sent: 4655,happy,O
sent: 4655,bday,O
sent: 4655,nimrat,B-PERSON
sent: 4655,kaur,I-PERSON
sent: 4656,I'm,O
sent: 4656,at,O
sent: 4656,Sultanahmet,B-PLACE
sent: 4656,(,O
sent: 4656,Istanbul,B-PLACE
sent: 4656,",",O
sent: 4656,Trkiye,B-PLACE
sent: 4656,),O
sent: 4656,w/,O
sent: 4656,18,O
sent: 4656,others,O
sent: 4656,[,O
sent: 4656,pic,O
sent: 4656,]:,O
sent: 4656,http://t.co/WaRZaQJbIF,O
sent: 4657,#5SaalKejriwal,O
sent: 4657,..,O
sent: 4657,Even,O
sent: 4657,Pakistanis,O
sent: 4657,r,O
sent: 4657,Celebrating,O
sent: 4657,AK49,O
sent: 4657,..,O
sent: 4657,HaHaHa,O
sent: 4657,..,O
sent: 4657,Ye,O
sent: 4657,bhi,O
sent: 4657,Mile,O
sent: 4657,Hue,O
sent: 4657,Hai,O
sent: 4657,Ji,O
sent: 4657,..,O
sent: 4657,#DelhiDecides,O
sent: 4657,http://t.co/eRi6gPgFSQ,O
sent: 4658,RT,O
sent: 4658,@ggiittiikkaa,O
sent: 4658,:,O
sent: 4658,Ab,O
sent: 4658,toh,O
sent: 4658,Mark,B-PERSON
sent: 4658,Zuckerberg,I-PERSON
sent: 4658,bhi,O
sent: 4658,Jaahil,O
sent: 4658,Sanghi,O
sent: 4658,Bigot,O
sent: 4658,Troll,O
sent: 4658,ho,O
sent: 4658,gaya,O
sent: 4658,.,O
sent: 4658,Koi,O
sent: 4658,aisa,O
sent: 4658,karta,O
sent: 4658,hai,O
sent: 4658,bhalaa,O
sent: 4658,?,O
sent: 4658,#BurnolLagaoLibtardsBachao,O
sent: 4658,htt,O
sent: 4659,RT,O
sent: 4659,@DOCTORATLARGE,O
sent: 4659,:,O
sent: 4659,Reason,O
sent: 4659,I,O
sent: 4659,hate,O
sent: 4659,Kejriwal,B-PERSON
sent: 4659,the,O
sent: 4659,most,O
sent: 4659,:,O
sent: 4659,Other,O
sent: 4659,politicians,O
sent: 4659,are,O
sent: 4659,devils,O
sent: 4659,pretending,O
sent: 4659,to,O
sent: 4659,be,O
sent: 4659,people,O
sent: 4659,",",O
sent: 4659,while,O
sent: 4659,Kejriwal,B-PERSON
sent: 4659,is,O
sent: 4659,a,O
sent: 4659,devil,O
sent: 4659,pretend,O
sent: 4660,Kabi,O
sent: 4660,Sath,O
sent: 4660,Deny,O
sent: 4660,K,O
sent: 4660,Waday,O
sent: 4660,",",O
sent: 4660,Kabi,O
sent: 4660,Bhool,O
sent: 4660,Jane,O
sent: 4660,Ki,O
sent: 4660,Qasmain,O
sent: 4660,.....!!,O
sent: 4660,:,O
sent: 4660,:,O
sent: 4660,Mujhe,O
sent: 4660,Aj,O
sent: 4660,Tak,O
sent: 4660,Pta,O
sent: 4660,Na,O
sent: 4660,Chala,O
sent: 4660,",",O
sent: 4660,K,O
sent: 4660,Tum,O
sent: 4660,Majbur,O
sent: 4660,Ho,O
sent: 4660,?,O
sent: 4660,Ya,O
sent: 4660,Magrur,O
sent: 4660,......,O
sent: 4660,:'),O
sent: 4661,@iamlakshmirai,O
sent: 4661,ohmm,O
sent: 4661,namashivaya,O
sent: 4661,#MahaShivratri,O
sent: 4661,wishes,O
sent: 4661,:(,O
sent: 4661,sister,O
sent: 4662,Kejriwal,B-PERSON
sent: 4662,and,O
sent: 4662,Sisodia,B-PERSON
sent: 4662,to,O
sent: 4662,join,O
sent: 4662,Anna,B-PERSON
sent: 4662,for,O
sent: 4662,Dharna,O
sent: 4662,.,O
sent: 4662,February,O
sent: 4662,to,O
sent: 4662,khatam,O
sent: 4662,hone,O
sent: 4662,dete,O
sent: 4662,mere,O
sent: 4662,bhai,O
sent: 4662,.,O
sent: 4662,#AnnaReturns,O
sent: 4662,#RahulOnLeave,O
sent: 4663,#Mahashivratri,O
sent: 4663,Radiant,O
sent: 4663,Shakti,O
sent: 4663,-,O
sent: 4663,Tripura,B-PLACE
sent: 4663,Sundari,O
sent: 4663,Goddess,O
sent: 4663,of,O
sent: 4663,#Awakening,O
sent: 4663,via,O
sent: 4663,@saileshvora55,O
sent: 4663,http://t.co/T9THydo6Yq,O
sent: 4664,#INDvsPAK,O
sent: 4664,#Afridi,O
sent: 4664,Afridi,O
sent: 4664,:,O
sent: 4664,out,O
sent: 4664,ni,O
sent: 4664,hue,O
sent: 4664,hmm,O
sent: 4664,",",O
sent: 4664,sheed,O
sent: 4664,hue,O
sent: 4664,hm,O
sent: 4664,Dhoni,B-PERSON
sent: 4664,:,O
sent: 4664,tum,O
sent: 4664,to,O
sent: 4664,paida,O
sent: 4664,hi,O
sent: 4664,chudne,O
sent: 4664,ko,O
sent: 4664,hue,O
sent: 4664,o,O
sent: 4664,",",O
sent: 4664,chahe,O
sent: 4664,match,O
sent: 4664,ho,O
sent: 4664,ya,O
sent: 4664,kargil,O
sent: 4664,http://t.co/pQ0UoEun1K,O
sent: 4665,RT,O
sent: 4665,IndiaHistorypic,O
sent: 4665,:,O
sent: 4665,Garbhagriha,O
sent: 4665,of,O
sent: 4665,Ancient,O
sent: 4665,Mahakaleshwar,B-PLACE
sent: 4665,Jyotirlinga,I-PLACE
sent: 4665,",",O
sent: 4665,Ujjain,B-PLACE
sent: 4665,#MahaShivratri,O
sent: 4665,http://t.co/PzaVzKQZxN,O
sent: 4666,Simply,O
sent: 4666,Beautiful,O
sent: 4666,!!!,O
sent: 4666,kantilo,O
sent: 4666,Mahanadi,O
sent: 4666,#topview,O
sent: 4666,#mahanadi,O
sent: 4666,#river,O
sent: 4666,#trees,O
sent: 4666,#sky,O
sent: 4666,#beautifulview,O
sent: 4666,https://t.co/Uhk5quMz4L,O
sent: 4667,Aise,O
sent: 4667,lag,O
sent: 4667,rha,O
sent: 4667,hai,O
sent: 4667,sabne,O
sent: 4667,setting,O
sent: 4667,ki,O
sent: 4667,hui,O
sent: 4667,hai,O
sent: 4667,ek,O
sent: 4667,ball,O
sent: 4667,to,O
sent: 4667,khelne,O
sent: 4667,do,O
sent: 4667,meri,O
sent: 4667,batting,O
sent: 4667,nhi,O
sent: 4667,aayi,O
sent: 4667,...,O
sent: 4667,bhenchod,O
sent: 4667,!!!,O
sent: 4667,#IndvsPak,O
sent: 4668,Patna,B-PLACE
sent: 4668,Mahashivratri,O
sent: 4668,-,O
sent: 4668,17,O
sent: 4668,Feb,O
sent: 4668,2015,O
sent: 4668,(,O
sent: 4668,MahaShivratri,O
sent: 4668,),O
sent: 4668,HAR,O
sent: 4668,HAR,O
sent: 4668,MAHADEV,B-PERSON
sent: 4668,Today,O
sent: 4668,returned,O
sent: 4668,Patna,B-PLACE
sent: 4668,from,O
sent: 4668,...,O
sent: 4668,http://t.co/vPxTZR3uvK,O
sent: 4669,RT,O
sent: 4669,@sandhiriansgrp,O
sent: 4669,:,O
sent: 4669,Remember,O
sent: 4669,Guys,O
sent: 4669,kalpana,B-PERSON
sent: 4669,chawala,I-PERSON
sent: 4669,first,O
sent: 4669,Indian,O
sent: 4669,women,O
sent: 4669,astronaut,O
sent: 4669,who,O
sent: 4669,visit,O
sent: 4669,space,O
sent: 4669,1st,O
sent: 4669,Feb,O
sent: 4669,belongs,O
sent: 4669,to,O
sent: 4669,her,O
sent: 4669,@Varsharoy5,O
sent: 4669,https,O
sent: 4669,:/,O
sent: 4670,@eye_nakshiran,O
sent: 4670,abhi,O
sent: 4670,tak,O
sent: 4670,tum,O
sent: 4670,think,O
sent: 4670,he,O
sent: 4670,kar,O
sent: 4670,rahi,O
sent: 4670,ho,O
sent: 4670,naira,O
sent: 4670,pe,O
sent: 4670,he,O
sent: 4670,hogi,O
sent: 4671,RT,O
sent: 4671,@GoutamRishi,O
sent: 4671,:,O
sent: 4671,@akshaysonal,O
sent: 4671,@arvindkejriwal,O
sent: 4671,@madhukishwar,O
sent: 4671,@msisodia,O
sent: 4671,@irsad555,O
sent: 4671,ya,O
sent: 4671,Kishwar,B-PERSON
sent: 4671,maam,O
sent: 4671,is,O
sent: 4671,propagating,O
sent: 4671,@zeenews,O
sent: 4672,Aaaattt,O
sent: 4672,..,O
sent: 4672,Mass,O
sent: 4672,ka,O
sent: 4672,BAAP,O
sent: 4672,https://t.co/POYlUVtn6t,O
sent: 4673,RT,O
sent: 4673,@narendramodi,O
sent: 4673,:,O
sent: 4673,I,O
sent: 4673,salute,O
sent: 4673,Sadanandan,B-PERSON
sent: 4673,Master,O
sent: 4673,&,O
sent: 4673,many,O
sent: 4673,others,O
sent: 4673,like,O
sent: 4673,him,O
sent: 4673,who,O
sent: 4673,withstood,O
sent: 4673,Communist,O
sent: 4673,violence,O
sent: 4673,&,O
sent: 4673,continued,O
sent: 4673,to,O
sent: 4673,serve,O
sent: 4673,people,O
sent: 4673,.,O
sent: 4673,https://t,O
sent: 4674,PMOIndia,B-ORGANISATION
sent: 4674,#UHF,O
sent: 4674,RT,O
sent: 4674,RailMinIndia,B-ORGANISATION
sent: 4674,:,O
sent: 4674,Surveillance,O
sent: 4674,cameras,O
sent: 4674,on,O
sent: 4674,select,O
sent: 4674,mainline,O
sent: 4674,and,O
sent: 4674,ladies,O
sent: 4674,compartments,O
